timekey,M1,M2,GDP,REAL_GDP,PERSONAL_INCOME,DISPOSABLE_INCOME,PCE,SAVING_RATE,UNEMPLOYMENT,NONFARM_PAYROLL,LABOR_FORCE,FED_FUNDS,TREASURY_3M,TREASURY_2Y,TREASURY_5Y,TREASURY_10Y,TREASURY_30Y,BBB_CORPORATE,CPI,CORE_CPI,PCE_INFLATION,INDUSTRIAL_PRODUCTION,RETAIL_SALES,HOUSE_PRICE_INDEX,M1_AVG,M2_AVG,GDP_AVG,REAL_GDP_AVG,PERSONAL_INCOME_AVG,DISPOSABLE_INCOME_AVG,PCE_AVG,SAVING_RATE_AVG,UNEMPLOYMENT_AVG,NONFARM_PAYROLL_AVG,LABOR_FORCE_AVG,FED_FUNDS_AVG,TREASURY_3M_AVG,TREASURY_2Y_AVG,TREASURY_5Y_AVG,TREASURY_10Y_AVG,TREASURY_30Y_AVG,BBB_CORPORATE_AVG,CPI_AVG,CORE_CPI_AVG,PCE_INFLATION_AVG,INDUSTRIAL_PRODUCTION_AVG,RETAIL_SALES_AVG,HOUSE_PRICE_INDEX_AVG
169,20593.1,21642.9,25861.292,21967.045,22011.1,16062.9,17755.2,2.2,3.6,152353.0,164046.0,1.21,1.72,2.92,3.01,2.98,3.14,5.29,295.072,294.009,116.638,102.8224,585556.0,304.028,20663.3,21694.533333333336,25861.292,21967.045,21913.333333333332,16097.133333333333,17606.566666666666,2.466666666666667,3.6333333333333333,151965.33333333334,164100.33333333334,0.77,1.1037096774193549,2.7204838709677417,2.95,2.9325806451612904,3.0448387096774194,5.020161290322581,291.651,292.174,115.65833333333335,102.8969,582114.3333333334,302.572
170,20281.5,21521.1,26336.304,22125.625,22487.0,16423.8,17992.8,3.4,3.5,153513.0,164602.0,2.56,3.33,4.22,4.06,3.83,3.79,6.07,296.421,298.281,117.371,103.5326,579446.0,299.02299999999997,20416.133333333335,21589.899999999998,26336.304,22125.625,22354.166666666668,16353.833333333334,17893.13333333333,3.3000000000000003,3.533333333333333,153282.66666666666,164427.33333333334,2.19,2.7534375,3.3821875,3.22703125,3.10109375,3.26171875,5.34921875,295.50766666666664,296.6476666666667,116.98599999999999,103.25113333333333,579969.6666666666,301.0176666666667
171,19671.3,21219.1,26770.514,22278.345,22800.5,16578.2,18116.5,4.2,3.5,154336.0,165025.0,4.1,4.42,4.41,3.99,3.88,3.97,5.87,298.808,301.433,118.384,101.8266,569119.0,297.902,19895.533333333333,21333.899999999998,26770.514,22278.345,22714.2,16519.066666666666,18111.366666666665,3.8000000000000003,3.5666666666666664,154153.0,164707.66666666666,3.653333333333333,4.187377049180328,4.387377049180328,3.9954098360655736,3.82672131147541,3.895409836065574,5.970322580645162,298.49833333333333,300.3766666666666,118.17566666666666,102.7922,576827.0,298.3893333333333
172,18925.0,20876.2,27216.445,22439.607,23248.0,17098.8,18520.4,6.0,3.5,155171.0,166651.0,4.65,4.85,4.06,3.6,3.48,3.67,5.59,301.643,305.123,119.538,102.8143,578812.0,298.96299999999997,19279.033333333333,21088.666666666668,27216.445,22439.607,23108.666666666668,17001.3,18487.033333333333,5.466666666666666,3.533333333333333,155012.33333333334,166324.33333333334,4.516666666666667,4.7817741935483875,4.342741935483871,3.801612903225806,3.646290322580645,3.7461290322580645,5.6090322580645156,301.19166666666666,303.9683333333333,119.30833333333334,102.7874,585647.0,298.16833333333335
173,18435.0,20782.7,27530.055,22580.499,23556.2,17216.3,18773.0,5.8,3.6,155871.0,166937.0,5.08,5.43,4.87,4.13,3.81,3.85,5.69,304.099,308.291,120.469,102.3809,588670.0,303.993,18533.133333333335,20771.233333333334,27530.055,22580.499,23461.533333333336,17182.766666666666,18693.13333333333,5.8999999999999995,3.533333333333333,155624.0,166849.33333333334,4.989999999999999,5.26952380952381,4.264285714285714,3.6934920634920636,3.5957142857142856,3.805238095238095,5.690806451612903,303.4243333333333,307.468,120.19,102.86196666666667,586276.6666666666,302.1016666666667
174,18124.7,20720.5,28074.846,22840.989,23833.1,17282.2,19048.1,5.3,3.8,156334.0,167767.0,5.33,5.55,5.03,4.6,4.59,4.73,6.37,307.374,310.616,121.419,103.3081,598956.0,311.202,18230.966666666664,20746.5,28074.846,22840.989,23735.333333333332,17269.366666666665,18961.866666666665,5.466666666666666,3.6666666666666665,156176.33333333334,167543.0,5.260000000000001,5.535555555555556,4.916666666666667,4.311428571428571,4.14968253968254,4.239365079365079,5.973809523809524,306.0423333333333,309.74033333333335,120.99866666666667,103.15846666666665,594468.0,308.789
175,17915.0,20701.4,28424.722,23033.78,24145.9,17481.7,19283.5,5.6,3.8,156930.0,167439.0,5.33,5.4,4.23,3.84,3.88,4.03,5.49,308.735,313.23,121.66,102.6309,594256.0,315.092,17964.966666666667,20695.2,28424.722,23033.78,24034.600000000002,17416.7,19190.600000000002,5.533333333333334,3.8000000000000003,156703.66666666666,167756.33333333334,5.33,5.524516129032258,4.807903225806451,4.427741935483871,4.4470967741935485,4.590806451612903,6.196612903225806,308.15833333333336,312.3453333333334,121.54566666666666,102.6986,594446.6666666666,314.1743333333333
176,17980.6,20901.1,28708.161,23082.119,24597.8,17617.0,19581.8,5.9,3.9,157517.0,167922.0,5.33,5.46,4.59,4.21,4.2,4.34,5.7,312.107,316.762,123.038,102.5186,595969.0,318.5,17969.266666666666,20845.1,28708.161,23082.119,24478.733333333334,17596.2,19443.866666666665,6.133333333333333,3.8333333333333335,157279.0,167578.66666666666,5.33,5.454262295081967,4.482295081967213,4.121967213114754,4.15639344262295,4.330491803278689,5.731311475409837,310.97433333333333,315.5686666666667,122.622,102.24276666666667,592706.3333333334,317.407
177,18039.0,21065.6,29147.044,23286.508,24904.1,17751.1,19844.5,5.7,4.1,157915.0,168005.0,5.33,5.48,4.71,4.33,4.36,4.51,5.91,313.131,318.343,123.539,103.2534,599979.0,320.48,18005.266666666666,20998.666666666668,29147.044,23286.508,24800.766666666666,17701.0,19756.066666666666,5.766666666666667,4.0,157792.66666666666,167930.66666666666,5.33,5.466507936507936,4.826190476190477,4.464285714285714,4.448730158730158,4.58079365079365,5.929047619047618,313.09566666666666,317.9973333333333,123.40933333333334,102.8633,598675.6666666666,319.92533333333336
178,18157.1,21272.2,29511.664,23478.57,25101.3,17769.9,20147.6,4.8,4.1,158314.0,168703.0,5.13,4.73,3.66,3.58,3.81,4.14,5.44,314.851,320.835,124.164,102.5954,608701.0,323.393,18095.166666666668,21185.2,29511.664,23478.57,25021.7,17755.333333333332,20032.8,5.1000000000000005,4.166666666666667,158130.33333333334,168504.66666666666,5.263333333333333,5.225625,4.040625,3.7995312500000002,3.9546875,4.2253125,5.62609375,314.18266666666665,319.86899999999997,123.92966666666666,102.71139999999998,606078.0,322.277
179,18358.6,21441.8,29825.182,23586.542,25418.6,17867.9,20514.3,4.3,4.1,158942.0,168547.0,4.48,4.37,4.25,4.38,4.58,4.78,6.0,317.603,323.296,124.979,103.0447,622396.0,327.834,18300.600000000002,21396.63333333333,29825.182,23586.542,25322.43333333333,17843.266666666666,20351.3,4.733333333333333,4.133333333333333,158639.66666666666,168426.33333333334,4.6499999999999995,4.577258064516129,4.145483870967742,4.123387096774193,4.275483870967742,4.494354838709677,5.734516129032259,316.53866666666664,322.53433333333334,124.70333333333333,102.40293333333334,617266.3333333334,326.12733333333335
180,18525.0,21656.9,30042.113,23548.21,25877.3,18029.1,20683.0,5.1,4.2,159275.0,170591.0,4.33,4.32,3.89,3.96,4.23,4.59,5.99,319.615,325.659,125.941,103.5408,625121.0,329.36300000000006,18489.066666666666,21584.0,30042.113,23548.21,25717.733333333334,17943.13333333333,20555.0,5.133333333333333,4.1000000000000005,159161.0,170564.66666666666,4.33,4.337049180327869,4.148688524590164,4.25,4.453606557377049,4.711803278688524,5.978524590163935,319.492,325.291,125.75966666666666,103.43060000000001,619269.3333333334,329.6433333333334
181,18804.0,22022.1,30485.729,23770.976,26078.6,18036.2,20868.4,5.0,4.1,159439.0,170380.0,4.33,4.41,3.72,3.79,4.24,4.78,5.99,321.5,327.6,126.743,104.2115,624146.0,326.637,18715.433333333334,21903.93333333333,30485.729,23770.976,26067.100000000002,18082.166666666668,20789.933333333334,5.3,4.166666666666667,159441.33333333334,170675.0,4.33,4.3674193548387095,3.861774193548387,3.9666129032258066,4.361774193548388,4.834677419354839,6.206935483870968,320.80033333333336,326.96133333333336,126.42433333333334,103.83030000000001,621901.3333333334,327.447
182,18898.9,22195.4,,,26279.9,18097.2,21111.9,4.6,4.3,159540.0,170778.0,4.22,4.02,3.6,3.74,4.16,4.73,5.83,323.364,329.793,127.285,103.9203,632490.0,326.43,18880.25,22155.6,,,26232.050000000003,18087.25,21047.300000000003,4.699999999999999,4.25,159529.0,170560.0,4.293333333333333,4.26328125,3.72078125,3.80140625,4.26109375,4.845625,5.97796875,322.748,329.22450000000003,127.11699999999999,103.86985,630555.0,326.43
183,,,,,,,,,,,,,4.02,3.41,3.55,3.99,4.58,5.7,,,,,,,,,,,,,,,,,,,4.02,3.5399999999999996,3.674545454545455,4.096363636363637,4.683636363636364,5.781818181818182,,,,,,
